Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,13/11/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Eswatini,SWZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,469.3,486.1,541.1,477.8,482.9,453.4,685.1,552.1,619.5,648.2,1619,1753.5,1160.6,1554.3,1418.7,1469.2,1322.5,1803.3,967.1,1381.4,1685.4,901.5,720.2,1802.8,2045.5,1487,1288.9,1313.9,1053.2,1284,1050.4,1554.3,1381.2,1271.9,2169.6,1756.6,1906,1897.7,1633.7,1632.7,1417.6,996.5,1023.9,1246.5,1317.1,1423.1,567.6,1001.4,1289.5,1205.3,1343.6,1337.2,1367.3,1362.3,1259.7,1224.9,1240.4,1271.9,1284.4,1287,1432.4,1587.4,
Sint Maarten (Dutch part),SXM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,528.6,987.1,820.3,762.4,893.9,618.4,869.9,718.2,861.9,346.5,588.7,1256.6,293.8,1001.9,788.2,1027.7,622.7,921.5,673.2,1420.4,1330,792,936,584.5,935.1,1167,814.7,1660.6,334.7,750,922.4,1174.8,1489.3,1536.5,1661.1,1853.2,1273.2,1585,1072.4,1148.6,1692.6,1993.5,1999,1657.5,1711.4,2002.3,1622.4,896.7,1707.7,1231.9,1679,1643.5,1576,1063.1,1905.8,1108.9,1233.4,750,2203.9,1832.3,820.4,949.9,
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,592.2,544.1,758.6,635.4,546.6,658.7,668.8,669.3,727.3,705.7,634.9,482.6,512.7,645.6,578.8,510.8,523.3,515.4,491.7,546.6,721.9,675.8,522.6,503.8,624.2,584,554.3,734.4,549.2,559.2,618.6,729.9,501,746.5,581.8,601.3,582,685.2,672.8,531.3,634.7,670.9,827.3,671.2,749.9,766.8,799.3,775.2,598.3,762.8,632,934.8,822.8,855.7,801.9,844.7,825.2,893,886.3,867.1,814.3,845.5,
East Asia & Pacific (IDA & IBRD countries),TEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1274.170747,1380.175784,1510.86328,1598.04202,1683.296441,1765.812144,1820.282158,1842.753458,1847.12834,2042.201001,2078.461322,2016.915423,2152.406949,2239.122404,2303.197923,2355.272284,2296.374402,2537.308694,2728.057722,2695.304125,2822.679985,3127.181732,3304.181307,3489.627448,3394.675097,3451.912296,3513.045397,3479.604366,3570.981785,3784.82906,3757.367693,3850.240792,3984.261873,3975.250004,4083.239212,4264.996311,4216.061409,4305.015729,4301.379703,4214.752135,4260.95585,4341.306158,4341.826635,4563.965378,4619.748642,4699.266831,4734.234774,4911.622627,4866.157493,4930.039651,5071.012794,5185.911831,5238.192959,5270.238651,5375.151813,5366.53435,5425.361777,5455.107445,5544.651175,5554.557664,5594.32981,5623.300806,
Europe & Central Asia (IDA & IBRD countries),TEC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1388.350257,1386.026137,1531.007964,1450.755174,1592.760684,1734.020389,1758.380805,1707.057094,1779.586664,1678.86595,2067.24298,2137.683186,2034.393827,2056.550262,2159.727928,2458.623228,2323.371441,2419.596132,2330.205576,2361.676542,2348.711253,2617.848125,2444.692987,2684.434118,2503.743681,2730.821508,2650.450395,2734.961807,2611.215756,2790.367871,2816.895279,1947.800613,1942.425008,1756.152112,1728.535219,1706.946226,2057.92198,1834.290383,1929.214969,1821.636977,2205.807674,2228.287736,2040.08715,2350.788621,2269.162384,2243.737403,2165.404711,2614.368282,2548.298585,2342.851335,2781.678422,2360.994247,2820.821313,2975.375994,2894.694148,3104.544677,3238.462113,3188.350137,3242.752715,3196.155403,3311.8529,3414.162947,
Togo,TGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,465,477.4,513.3,502.1,452.5,467.7,463.2,571.7,726.7,812.5,902.7,974.3,859,919.6,970.5,830.9,844,757.2,822.6,635.7,728,868.6,748.5,892.4,840.4,787.9,721.3,843.8,917.9,746.8,762.7,863.3,877.6,721.7,849.3,811.4,981.1,835.4,1060.8,1058.3,1150.3,1131.1,1154.7,1094.8,1132.6,1130.7,1121.6,1144.4,1242.9,1187.4,1226.3,1112.4,1090.1,1153.1,1236.2,1130.8,1137.2,1145.2,1143,1150.3,1149.5,1167.8,
Thailand,THA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1675.5,1737.2,1891.8,1830.1,1786.3,1842.8,1775.8,1821.9,1905.2,2075.8,1993.2,1781.4,1957.8,1878.8,1889.4,1899.5,1592,1968.7,1837.9,1911.1,1983.4,1918.9,2050.5,2102.6,2125.4,2089,2006.3,2203.5,2143.1,2009.2,2295.4,2254.1,2119.9,2409.4,2507.4,2525.7,2456.4,2522.6,2537.4,2719,2952.6,2998.3,2998.8,2961,3046.8,3009.5,3089.4,3063.5,2995.9,3071.3,3257.2,3256.6,3214,3141.1,2958.7,3064.5,3172.3,3151.7,3022,3013.9,3061.9,3092.5,
Tajikistan,TJK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.7,963.8,880.8,915.9,1038.8,1314.2,1235.3,1235.5,1310.7,1397.9,1889.3,2100.6,2150.4,2164.4,2158.7,2440,2141,3119.4,3117.2,2519.3,2891.1,3159.4,3189.4,3261,3348.7,3459.5,3404.4,3636.7,3482.6,3711.4,3265.8,
Turkmenistan,TKM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.6,2333.6,2610.7,1700.7,824.2,1186.4,2148.6,2270.7,2122.4,2319,2921.1,2769.5,2931.6,2926.7,3288.4,1300,1100,1600,1700,1366,1490.8,1643.1,1738.3,1909.5,1880.2,1843.8,1496.8,2214.1,2191.4,2096.2,1874.6,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1272.484361,1335.1986,1308.244051,1388.315617,1362.903082,1366.601124,1429.971333,1347.624636,1412.756756,1533.116123,1494.011058,1445.664122,1613.670231,1661.080326,1624.802098,1629.078111,1691.772567,1710.208363,1726.193598,1796.689896,1994.899399,1985.673492,1981.48655,2094.127355,2138.555439,2033.789895,2097.170368,2092.034621,2109.240055,2090.18309,2143.316752,2423.569417,2530.142463,2435.066469,2569.585053,2517.747348,2663.449711,2853.953287,2810.391791,2851.82993,3043.502663,2938.815703,3189.740329,3190.029901,3210.029039,3268.200779,3544.09096,3662.110208,3344.904771,3869.321994,3817.750218,3971.247129,4168.645441,4178.510629,4360.498273,4191.401573,4689.555626,4346.474306,4860.599406,4721.754563,4439.830195,4591.732428,
Timor-Leste,TLS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1404,1217.2,1194.5,1154.7,1197.1,1240.7,1280.1,1477.5,1355.9,1276.8,1233.3,1421.4,1476,1583.3,1500,1400,1414.6,1320,1280.7,1269.8,1305.1,1296,1292.3,1374.6,1334.8,1335,1420.4,1523.7,1601.4,1608.1,1737.5,1735.4,2031.7,2025.2,2017.4,2046.6,1779.4,2094.9,1555.8,1936.8,1338.7,1667.2,1443.4,1562.7,1541.9,1503.4,1276.1,1442.7,2315.5,2451.4,2586.1,2089.9,2656.4,2923.1,2595.7,2567.9,2383.3,2503.6,2354.2,2658.5,1201.9,2046.1,
Middle East & North Africa (IDA & IBRD countries),TMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.198478,1553.539252,1599.280206,1866.752859,1778.199232,1983.727198,1857.317436,1936.723776,1888.991682,1769.82382,1972.223305,2274.59667,2338.377572,2290.669841,2135.258662,2430.181695,2190.214776,2112.895803,2448.593517,2235.143542,2264.451685,2234.666391,2412.149067,2332.127831,2630.746376,2519.222457,2357.023386,2385.485223,2435.57649,2210.428247,2399.623112,2346.282739,
Tonga,TON,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1958.686549,2049.229293,2096.897895,2098.769279,2128.642584,2189.081519,2228.944294,2276.86914,2355.96811,2375.967148,2459.31265,2304.806663,2468.889688,2435.474599,2529.888555,2550.805283,2705.19744,2748.599382,2736.354907,2805.545583,2979.111615,3060.718835,3099.266792,3091.022369,3010.774534,3122.086593,3254.507924,3389.827995,3498.949253,3494.733064,3602.129901,3650.005111,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.8388463,821.9907622,821.698496,789.5807689,767.4113576,771.9936136,919.2741767,794.0324876,802.2672908,829.323509,900.7656921,917.2657863,799.7136558,1022.466991,1008.000817,953.14285,1016.452282,1031.641667,1007.48754,1064.498378,1239.794336,1075.86284,960.0978695,923.4463385,1055.723056,1050.078741,1035.156128,1098.345801,1130.630366,1052.494759,1060.731871,905.9707602,1081.732701,1028.871224,992.3176549,1128.611499,1049.26835,1069.732557,1109.533923,1125.505907,1129.703257,1132.72758,1113.275863,1191.152518,1159.326121,1236.444469,1212.052597,1288.041333,1312.836166,1363.314037,1281.017582,1410.563095,1327.563359,1444.726373,1448.934809,1410.506864,1522.660609,1535.111148,1540.785195,1612.337482,1619.332107,1612.88342,
Trinidad and Tobago,TTO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2352.1,2381.4,2411,2439.5,2411.1,2424.2,2642.7,2659.2,2707.4,2901.6,3022.4,3002.1,2981,2960,2686.3,2957.9,2948.7,2986.2,3259.6,3201.6,3038.6,3073.9,3075.7,2470.1,2358.5,2408.6,2562.4,2721.8,2565.5,3326.1,3094.4,3594.6,3262.2,3582.1,3604,3424.4,2468,2463.2,1712.4,2277.3,1449.4,1669.3,1532.7,1573.3,1555.2,1478.4,1673.8,1724.5,1657.5,1667.4,1639.5,1471.7,1610.5,1329.4,1110.4,1444.3,1627.5,1688.1,1530.5,1522.7,1589.6,1637.6,
Tunisia,TUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,499.2,729.5,749.6,641.6,738.8,693.1,618.8,701.1,662.6,553.5,713.9,905.4,825.3,813.8,931.6,734,712.7,667.5,597,915.5,971.7,1086.1,582.9,716.9,1084.8,758.5,1154.9,935.7,642.8,1144.6,1546.3,1516.8,1210.3,893.9,1109.8,1447.1,1061.2,1296,1229,984.5,1715.3,1233.7,1515.5,1309.6,1442.8,1256.1,1622.5,1467.3,1877.6,1694.1,1710.8,1674.3,1136.2,1805.8,1102.7,1541.2,1304,1223.4,1947,1324.5,1452,1640.8,
Turkiye,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,989.4,1136,1343.4,1117.9,1138.6,1272.7,1303.4,1215.7,1291.7,1215,1573.5,1435.1,1238.1,1294.2,1632.4,1805.5,1791.7,1824.6,1880.1,1855.1,1871.7,1978.7,1838.4,1971.1,1931,2135.5,2137.4,2250.2,1742.1,2214.2,2240.5,2124.4,2255.9,1922.3,2057.3,2112.3,2151.3,2387.5,2099.8,2370.6,2178.3,2242,2308.6,2477.9,2634.4,2661.9,2410.2,2601.3,2808,2727.1,2970,2958.3,3256.9,2831.5,3307.8,3105.4,3257.4,3163.9,3200.8,3341.5,2918.5,3464.7,
Tuvalu,TUV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.7,831.3,958.6,804.4,801.4,760.2,702.5,581.1,638.5,573.8,708.1,668,903,764.6,1052.2,1007.6,1005.9,999.6,1166.3,1020.2,1003.1,1429.5,1300.9,1270.7,1366.8,1126.6,1274.3,1220.1,1489.2,1506.5,1234.1,1087.6,1227.4,1151.7,1702.8,1588.1,1101.2,1198.8,1766.4,1440.7,2043.5,1899.5,858.1,1370.6,1101.6,1326.7,1427.3,1333.9,1110.4,1647.9,1390.4,1314.8,1418,1669.1,1617.2,1711.1,1692,1938.5,1883.7,1828.3,1747.1,1593.1,
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,902.3,903.7,926.6,884.4,910.5,908.9,913.1,1074.5,1185.5,1362.6,1087.9,1227.6,1173.5,1079.8,1350.8,1217.2,1205.4,1210.1,1613.7,1491,1561.7,1309,1617.3,1041.9,1469.5,1181.3,1427.5,1438.3,1515.8,1497.6,1434.1,1530.1,1541,1495,1571.2,1204.9,1218.1,1526.4,1633.9,1539.4,1641.1,1638.8,1677.6,1468,1573.8,1522.9,1526,1827.7,2038.6,1978.5,2056.9,2029.1,1997.5,2080.6,2086.8,2134.2,2287.7,2523.1,2841.5,3025.6,4345.3,2289.5,
Ukraine,UKR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.1,3289.3,2724.6,2512.3,2010.2,2490.3,2109.4,2002.9,1950.8,2729.5,2752.2,2278.4,2845.2,2623,2427.7,2206.7,3486.9,3003.8,2726.6,3753.7,3156.8,4030.8,4400.2,4140.9,4651.6,4311.3,4847.3,4975.8,4293.4,5454.6,4614.1,
Upper middle income,UMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1234.826017,1339.816315,1440.820206,1503.372639,1567.179249,1660.254276,1726.585344,1685.370921,1710.065102,1871.452904,1930.386732,1880.369452,1982.981648,2082.903451,2132.785424,2165.658042,2162.121875,2347.512856,2473.74511,2465.844677,2618.197556,2777.648094,2877.360166,3063.69089,2978.291282,3013.416815,3073.486344,3065.390075,3141.070814,3315.428197,3305.42803,2844.756792,2885.657598,2826.531718,2909.985626,3084.128337,3171.308178,3281.843282,3311.244027,3197.12893,3298.663871,3321.972863,3345.191683,3480.69241,3520.388813,3630.61351,3683.661408,3899.902485,3827.486808,3948.834699,4085.184463,4105.232021,4248.317504,4281.677494,4417.355906,4416.843789,4628.574602,4525.290157,4645.49238,4649.020921,4574.538005,4768.962466,
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,859.7,936.9,794.6,1084.2,951.4,872.5,753.1,890.5,1038.8,1157,1035,1117.8,1265.2,1385.2,1157.8,1296.2,1079.5,1343.9,1509.2,1618.3,1804.1,2056,1876.3,1955.2,1840.9,1870.6,2100.1,2539,2633.7,2182.3,2419.4,2733.4,2478.6,2969.4,3187.8,3290.1,3078,3434.9,3896.2,3892,3338.6,3467.4,3504,4409.7,4339.9,4493.5,4347.2,4324.6,3884.9,4176.4,4410.9,4070.5,3766.2,4351.8,4142.9,4766.7,5056.6,3941.1,5329.4,4964.3,5499.4,4344.6,
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.8,4298.8,5560,4644.8,5175.3,5275.3,5676.5,5736.5,5854.3,5891.1,5546.8,6023.7,6851.1,6450.7,6400.4,6704.4,6598.3,7226.2,6978.1,6803.5,5911.9,7300.9,7638.1,7430.1,8614.2,8281.3,8196,8005.5,8144.5,8252.2,8071.7,
Uzbekistan,UZB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.8,1785.3,1720.5,2052.5,2009.1,2167.1,2587.8,2630.8,2684.3,3042.9,3765.9,3522.4,3596.1,4042.1,4103.2,4396.9,4285.3,4553.1,4434.2,4414.5,4597.9,4746.4,4806.6,4835.2,4827,4298.2,4103.9,4537.1,4480.2,4734.3,4974.6,
St. Vincent and the Grenadines,VCT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,4000,4000,4000,4000,4000,3500,3360,3440,3185.2,3185.2,3259.3,3169,3142.9,3142.9,3214.3,3214.3,3214.3,3357.1,3333.3,3312.5,3235.3,3333.3,3351.4,3315.8,3300,3000,3333.3,2998,3325.6,3566.8,3333.3,3374.3,3465.7,3580.8,3758.1,3333.3,4292.2,3333.3,3000,15000,14285.7,14857.1,14825,14444.4,14418.6,13571.4,12181.8,12727.3,16750,18774.2,27640,25878.8,23958.3,24485.7,24218.8,24742.9,28225,27837.8,28125,29241.4,30400.2,31620.7,
"Venezuela, RB",VEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.6,1164,1119.1,1199.7,1271.5,1308.3,1180.4,1233.2,1200.8,1305.1,1234.8,1264.3,1368.4,1451.6,1634.6,1549.3,1892.6,1868.7,1913.3,1914.1,1885.4,1973.5,1936.4,2030.1,2029.1,1947,1994.1,2123.7,2343.4,2486.1,2558.7,2592.8,2939.6,2962.8,2974.1,3034.3,3084,3092.5,3322.1,3247.9,3308.6,3184.8,3210.6,3385.8,3353.8,3415.7,3594.4,3428.4,3171.6,3576,3461.1,3760.2,4007.3,4040.7,3505.7,3458.2,3122.7,2883.3,3132.6,4034.8,3505.1,3384.1,
British Virgin Islands,VGB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1856.4,1953.3,2070.9,1909.8,1898.4,1762,1878.6,1681,1756.8,2103.7,2167.9,2143.9,2168,2114.6,2064.1,2167.9,1873.6,1746.1,2002.6,2016.1,2127.9,2433.6,2539.4,2645.8,2691.8,2715.1,2606.8,2849.8,3089.2,3072.9,3006.4,3212.6,3361.6,3458.7,3570,3666.3,3758.3,3876,3971.2,4112.4,4167.3,4440.9,4506.7,4690.9,4726.2,4749.8,4846.2,4897.6,5080.3,5177.5,5381.2,5462,5425.5,5577.8,5601.2,5441,5434.4,5685.4,5715.8,5797.3,5947.1,5905.2,
Vanuatu,VUT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,500,500,500,500,500,471.4,466.7,475,500,529.4,500,526.3,500,500,500,500,500,500,500,520,520,520,520,520,519.7,515.4,507.7,500,507.7,510.9,463.8,469.4,475.1,480.8,486.4,492.1,497.8,503.5,509.1,514.8,520.5,526.2,531.8,532.4,531,535.7,551.7,546.7,558.1,563.6,570.8,571.4,633.3,615.8,600.8,601.8,606.8,613.1,616,617.5,609.3,608.2,
World,WLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1421.619314,1510.863194,1576.094104,1576.946325,1625.014969,1665.76421,1748.665301,1765.707736,1789.410039,1816.388623,1965.604341,1953.469567,1985.437886,1966.867747,2080.389637,2088.677693,2135.934672,2296.366945,2331.57551,2297.40845,2438.721357,2534.288004,2443.624766,2691.791183,2695.359471,2690.086521,2677.487523,2600.408102,2754.995666,2870.949132,2859.41727,2775.591612,2735.201254,2818.809959,2758.086092,2938.75995,2987.78597,3060.087416,3099.407412,3069.188925,3126.78362,3101.76671,3094.621704,3373.077844,3262.695741,3307.428616,3373.139243,3537.643099,3555.476627,3546.90743,3656.046481,3614.792462,3822.796275,3896.249288,3928.000855,4008.427394,4075.044067,4035.038575,4131.819598,4100.768039,4152.232718,4182.38297,
Samoa,WSM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,782.5,780.7,771.8,776.1,773.6,777,794.2,793.6,810.2,780.8,853.7,787.1,843.7,799.8,951,823.2,883.3,956.5,997.3,1016.5,1099,961.4,526.4,533.1,518.3,804,840.2,970.5,1005,907.7,699.7,1110.3,1109.3,1091.6,1105,937.1,895.4,1081.5,1111.2,1085,1064.3,943.8,785.2,715.2,713.1,930.2,1019.5,939.1,995.2,1092.4,1022.5,1064.4,1008.2,962.7,784.2,687,699,682.8,864.9,1423.4,1524.8,871.4,
South Africa,ZAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1099.1,1142.1,1128,913.9,911.4,1010.4,1725.6,1006,1041.1,1187,1498.2,1593.9,1007.5,1875.8,1624.4,1391.5,1752,1876.2,1609.6,2017.3,2680.3,1659.8,960.2,1083.9,1575.9,1589.4,1628.7,1671.5,2281.9,1877.3,1986.1,944.7,2160.1,2585,1419.2,2490.2,2271.8,2181.7,2191.4,2765.9,2424.1,2772.6,2536.8,2777.9,3309.6,3141,2790.3,4063.2,4405.5,4150.4,4017,4243.5,4043,4899.6,3348.4,3623.1,5331.8,4651.9,4101.8,5121.1,5151.1,4964,
Zambia,ZMB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,822.2,801.4,706.9,788.9,823.5,878,869.6,785.2,774,624.4,876.3,1007.1,838.7,967.7,1311.1,1375.7,1504.7,1515.4,1529.1,1567.5,1930.6,1572.1,1651.2,1646.1,1842.8,1930.6,1610.3,2457.4,1717.3,1351.9,1640.6,763.1,2302.9,1417.5,1331.4,1911.7,1413.4,1211.2,1323.6,1682.3,1403.7,1629.6,1721.2,1825.3,1905.4,2145.9,2258.6,2188,2072.2,2540.9,2745.1,2708.8,2596.1,2774.9,3026.4,2432.2,2489.9,2168.1,2400.4,2481.6,2525,2457.4,
Zimbabwe,ZWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,919.7,905.9,822.5,820.5,930.8,937.8,1294.5,1020.2,1145.3,942.3,1391.9,1637,961.3,1485.5,1360.2,1394.1,1475.9,1378.9,1144.2,1184.8,1747.9,1138.6,633,789.6,1867,1692.6,853,1589.9,1508,1624,1336,412.1,1502,1134.5,548.2,1258.7,1054.2,1016.6,1069,1159.5,1193.9,539.1,795.3,1205.9,653.8,934.2,806.7,309.7,452.4,733.4,587.4,695.7,668.5,831.4,557.5,435.1,1203.3,1254.2,749.7,1148.7,1545.3,1411.6,
